GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US410670301011,410670301011,"Block Group 1, Census Tract 301.01, Washington County, Oregon",954,202,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,67,51,14,23,40,59,88,61,74,77,251,101,189,76,61,75,157,94
1500000US410670301012,410670301012,"Block Group 2, Census Tract 301.01, Washington County, Oregon",696,148,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,43,33,0,12,32,39,122,55,0,12,154,90,187,92,146,80,0,12
1500000US410670301013,410670301013,"Block Group 3, Census Tract 301.01, Washington County, Oregon",3459,410,26,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,23,25,110,59,88,101,161,86,519,290,284,153,1275,287,656,188,214,120,88,76
1500000US410670301014,410670301014,"Block Group 4, Census Tract 301.01, Washington County, Oregon",1255,266,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,12,19,0,12,0,12,0,12,134,137,0,12,65,54,147,75,57,46,435,160,191,90,178,178,25,30
1500000US410670301021,410670301021,"Block Group 1, Census Tract 301.02, Washington County, Oregon",2356,308,123,188,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,160,83,49,46,167,89,453,225,247,116,724,169,258,122,88,84,66,46
1500000US410670301022,410670301022,"Block Group 2, Census Tract 301.02, Washington County, Oregon",2793,266,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,106,61,17,28,78,59,291,119,167,83,1346,248,579,182,55,44,154,79
1500000US410670302001,410670302001,"Block Group 1, Census Tract 302, Washington County, Oregon",973,225,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,213,177,18,29,16,24,114,88,53,65,336,143,127,68,16,25,80,65
1500000US410670302002,410670302002,"Block Group 2, Census Tract 302, Washington County, Oregon",1140,210,17,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,8,0,12,0,12,3,6,5,10,0,12,90,110,3,8,16,26,216,121,37,41,414,122,224,111,47,57,64,52
1500000US410670302003,410670302003,"Block Group 3, Census Tract 302, Washington County, Oregon",1316,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,36,0,12,0,12,0,12,0,12,0,12,235,141,29,34,108,88,102,85,101,64,398,139,168,94,79,57,76,77
1500000US410670302004,410670302004,"Block Group 4, Census Tract 302, Washington County, Oregon",1381,271,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,22,35,16,26,177,107,72,59,52,51,296,169,58,48,420,139,156,95,78,56,15,24
1500000US410670303001,410670303001,"Block Group 1, Census Tract 303, Washington County, Oregon",1002,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,58,13,19,29,26,120,53,19,21,446,142,174,63,97,50,15,19
1500000US410670303002,410670303002,"Block Group 2, Census Tract 303, Washington County, Oregon",728,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,22,34,15,22,19,24,179,66,32,23,318,105,96,41,24,23,13,20
1500000US410670303003,410670303003,"Block Group 3, Census Tract 303, Washington County, Oregon",528,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,61,0,12,0,12,63,49,19,21,172,59,177,83,34,24,0,12
1500000US410670303004,410670303004,"Block Group 4, Census Tract 303, Washington County, Oregon",1129,131,9,14,13,30,0,12,0,12,0,12,1,2,0,12,2,4,11,16,0,12,0,12,0,12,0,12,0,12,24,27,90,50,48,49,89,54,65,37,52,40,376,88,208,61,75,47,66,48
1500000US410670304011,410670304011,"Block Group 1, Census Tract 304.01, Washington County, Oregon",413,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,70,0,12,19,32,130,76,31,35,117,60,34,31,0,12,0,12
1500000US410670304012,410670304012,"Block Group 2, Census Tract 304.01, Washington County, Oregon",1688,227,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,38,172,110,3,8,32,51,217,98,52,67,758,208,317,133,100,70,15,23
1500000US410670304013,410670304013,"Block Group 3, Census Tract 304.01, Washington County, Oregon",1564,356,0,12,0,12,0,12,0,12,0,12,104,142,0,12,0,12,0,12,0,12,97,107,0,12,59,89,64,60,61,45,318,158,63,60,93,77,233,125,65,56,339,129,35,40,0,12,33,40
1500000US410670304021,410670304021,"Block Group 1, Census Tract 304.02, Washington County, Oregon",1510,395,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,152,103,1,14,79,59,54,44,75,73,711,287,255,127,115,112,68,67
1500000US410670304022,410670304022,"Block Group 2, Census Tract 304.02, Washington County, Oregon",816,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,58,22,34,60,55,0,12,74,54,189,101,119,89,230,94,79,53,3,17,0,12
1500000US410670304023,410670304023,"Block Group 3, Census Tract 304.02, Washington County, Oregon",1834,380,49,62,0,12,1,3,0,12,0,12,1,3,0,12,0,12,1,3,0,12,25,39,0,12,0,12,0,12,71,87,208,163,26,41,57,59,312,119,155,95,638,187,199,114,78,72,13,21
1500000US410670305011,410670305011,"Block Group 1, Census Tract 305.01, Washington County, Oregon",885,237,61,62,0,12,0,12,0,12,0,12,12,29,0,12,0,12,0,12,13,30,39,41,0,12,10,22,28,42,0,12,235,173,0,12,71,52,86,69,52,60,203,111,60,52,0,12,15,23
1500000US410670305012,410670305012,"Block Group 2, Census Tract 305.01, Washington County, Oregon",724,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,40,0,12,31,35,187,163,75,55,177,95,132,80,31,35,48,48
1500000US410670305013,410670305013,"Block Group 3, Census Tract 305.01, Washington County, Oregon",1172,239,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,60,84,0,12,74,85,0,12,35,29,128,72,98,83,70,51,160,117,44,40,275,117,195,92,11,19,22,29
1500000US410670305014,410670305014,"Block Group 4, Census Tract 305.01, Washington County, Oregon",731,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,42,32,34,65,50,121,74,74,45,255,102,81,55,66,51,0,12
1500000US410670305021,410670305021,"Block Group 1, Census Tract 305.02, Washington County, Oregon",1376,171,16,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,41,23,32,0,12,8,12,130,69,73,68,67,53,231,107,59,35,484,107,157,67,44,37,57,32
1500000US410670305022,410670305022,"Block Group 2, Census Tract 305.02, Washington County, Oregon",634,151,0,12,0,12,0,12,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,15,0,12,8,13,77,49,14,20,58,32,117,54,43,29,236,89,38,26,21,25,0,12
1500000US410670305023,410670305023,"Block Group 3, Census Tract 305.02, Washington County, Oregon",878,125,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,18,0,12,2,6,11,17,155,59,25,25,44,33,135,57,57,39,233,121,161,71,47,35,0,12
1500000US410670306001,410670306001,"Block Group 1, Census Tract 306, Washington County, Oregon",2248,353,30,48,0,12,0,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12,8,17,0,12,0,12,4,10,13,23,369,162,55,67,71,55,368,133,117,110,566,189,352,178,92,83,186,134
1500000US410670306002,410670306002,"Block Group 2, Census Tract 306, Washington County, Oregon",1358,228,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,71,40,48,0,12,17,28,16,25,224,102,29,35,119,75,276,112,63,45,310,137,209,97,0,12,0,12
1500000US410670306003,410670306003,"Block Group 3, Census Tract 306, Washington County, Oregon",751,216,3,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,341,160,61,65,58,49,33,36,14,24,133,78,60,46,14,23,20,32
1500000US410670307001,410670307001,"Block Group 1, Census Tract 307, Washington County, Oregon",466,77,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,2,4,32,44,1,5,0,12,108,46,9,14,16,14,95,39,58,28,126,43,4,6,0,12,5,7
1500000US410670307002,410670307002,"Block Group 2, Census Tract 307, Washington County, Oregon",527,98,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,26,0,12,0,12,9,14,10,17,4,6,9,9,106,54,11,16,28,20,71,34,46,30,138,45,63,37,0,12,0,12
1500000US410670308011,410670308011,"Block Group 1, Census Tract 308.01, Washington County, Oregon",1617,276,63,91,0,12,0,12,0,12,0,12,3,8,0,12,0,12,51,83,0,12,0,12,0,12,0,12,16,24,16,27,286,120,14,22,161,97,304,152,118,92,465,138,74,51,16,25,30,46
1500000US410670308012,410670308012,"Block Group 2, Census Tract 308.01, Washington County, Oregon",1090,258,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,79,25,42,16,28,119,126,0,12,218,89,183,125,58,47,314,118,75,60,0,12,13,22
1500000US410670308013,410670308013,"Block Group 3, Census Tract 308.01, Washington County, Oregon",839,213,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,78,0,12,0,12,33,55,4,9,10,16,0,12,108,81,31,36,20,28,230,162,70,50,110,58,104,87,32,36,12,20
1500000US410670308014,410670308014,"Block Group 4, Census Tract 308.01, Washington County, Oregon",1015,237,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,37,0,12,21,34,39,58,0,12,0,12,0,12,83,73,137,122,40,33,213,128,128,127,222,99,92,74,17,27,0,12
1500000US410670308031,410670308031,"Block Group 1, Census Tract 308.03, Washington County, Oregon",1102,272,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,60,15,24,56,52,87,114,39,45,175,137,20,32,61,52,298,151,69,74,128,82,84,63,31,34,0,12
1500000US410670308032,410670308032,"Block Group 2, Census Tract 308.03, Washington County, Oregon",890,143,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,25,0,12,0,12,288,148,0,12,57,47,171,73,14,21,152,75,180,99,0,12,13,22
1500000US410670308033,410670308033,"Block Group 3, Census Tract 308.03, Washington County, Oregon",1182,163,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,12,0,12,0,12,0,12,0,12,0,12,221,79,43,41,41,47,158,67,86,61,460,109,126,84,8,15,34,39
1500000US410670308034,410670308034,"Block Group 4, Census Tract 308.03, Washington County, Oregon",733,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,34,0,12,0,12,0,12,0,12,165,85,0,12,33,36,138,92,137,99,163,78,38,60,28,32,0,12
1500000US410670308051,410670308051,"Block Group 1, Census Tract 308.05, Washington County, Oregon",987,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,68,43,0,12,29,29,124,58,120,61,388,118,252,76,6,9,0,12
1500000US410670308052,410670308052,"Block Group 2, Census Tract 308.05, Washington County, Oregon",485,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,20,90,54,17,20,60,36,128,56,38,39,99,45,16,19,0,12,19,24
1500000US410670308053,410670308053,"Block Group 3, Census Tract 308.05, Washington County, Oregon",1378,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,0,12,0,12,0,12,45,59,3,7,31,31,172,89,61,55,69,45,225,90,198,106,336,124,117,81,95,55,12,18
1500000US410670308061,410670308061,"Block Group 1, Census Tract 308.06, Washington County, Oregon",1831,113,22,24,0,12,0,12,0,12,0,12,0,12,0,12,14,22,29,26,20,28,0,12,6,9,17,18,5,8,25,19,220,79,34,23,53,31,279,78,181,69,582,96,249,68,45,28,50,39
1500000US410670309001,410670309001,"Block Group 1, Census Tract 309, Washington County, Oregon",1474,320,0,12,0,12,0,12,0,12,15,23,0,12,0,12,0,12,156,95,0,12,0,12,0,12,75,79,66,73,23,39,235,162,35,47,99,75,294,123,91,70,324,130,39,40,22,37,0,12
1500000US410670309002,410670309002,"Block Group 2, Census Tract 309, Washington County, Oregon",1011,205,32,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,5,11,0,12,17,22,0,12,26,26,219,95,23,24,59,26,249,123,110,65,147,72,65,67,0,12,46,58
1500000US410670309003,410670309003,"Block Group 3, Census Tract 309, Washington County, Oregon",895,238,0,12,0,12,0,12,0,12,0,12,0,12,22,43,0,12,64,77,0,12,21,32,42,69,0,12,87,126,49,41,26,31,19,22,87,65,139,75,122,92,188,129,0,12,29,38,0,12
1500000US410670310031,410670310031,"Block Group 1, Census Tract 310.03, Washington County, Oregon",873,203,12,21,0,12,0,12,0,12,89,136,0,12,0,12,0,12,0,12,47,67,0,12,0,12,0,12,0,12,0,12,134,104,11,18,98,72,154,90,103,73,179,75,24,28,22,27,0,12
1500000US410670310032,410670310032,"Block Group 2, Census Tract 310.03, Washington County, Oregon",852,235,61,88,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,45,72,25,27,88,123,0,12,107,103,33,48,102,69,0,12,21,35,201,155,21,34,112,70,0,12,21,26,0,12
1500000US410670310033,410670310033,"Block Group 3, Census Tract 310.03, Washington County, Oregon",545,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,13,25,68,48,9,16,67,49,181,70,21,24,161,69,15,25,0,12,0,12
1500000US410670310034,410670310034,"Block Group 4, Census Tract 310.03, Washington County, Oregon",1910,305,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,22,0,12,19,30,0,12,15,24,16,27,0,12,129,73,14,21,195,102,320,122,148,72,773,194,172,91,16,26,83,74
1500000US410670310035,410670310035,"Block Group 5, Census Tract 310.03, Washington County, Oregon",1226,259,23,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,15,0,12,0,12,58,68,0,12,191,116,87,124,59,40,204,110,127,68,338,187,101,63,31,37,0,12
1500000US410670310041,410670310041,"Block Group 1, Census Tract 310.04, Washington County, Oregon",1501,288,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,0,12,0,12,0,12,97,95,0,12,0,12,249,191,63,76,63,41,212,129,69,55,508,166,142,86,42,49,40,45
1500000US410670310042,410670310042,"Block Group 2, Census Tract 310.04, Washington County, Oregon",1072,229,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,33,0,12,15,25,91,56,0,12,62,55,228,110,171,101,356,137,86,50,9,16,31,39
1500000US410670310043,410670310043,"Block Group 3, Census Tract 310.04, Washington County, Oregon",850,216,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,38,0,12,18,28,127,107,5,11,15,25,74,57,27,26,406,134,154,83,0,12,0,12
1500000US410670310044,410670310044,"Block Group 4, Census Tract 310.04, Washington County, Oregon",1891,242,93,74,0,12,0,12,0,12,0,12,24,39,0,12,0,12,22,33,23,38,22,24,22,32,0,12,21,36,51,46,329,136,41,53,113,73,188,91,135,70,544,134,181,75,51,66,31,31
1500000US410670310051,410670310051,"Block Group 1, Census Tract 310.05, Washington County, Oregon",650,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,60,66,0,12,0,12,88,72,35,41,49,67,87,75,17,27,170,96,127,71,0,12,17,27
1500000US410670310052,410670310052,"Block Group 2, Census Tract 310.05, Washington County, Oregon",1268,217,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,61,13,19,0,12,0,12,0,12,13,21,31,39,111,67,75,69,65,62,194,103,107,75,300,184,196,119,97,99,27,29
1500000US410670310053,410670310053,"Block Group 3, Census Tract 310.05, Washington County, Oregon",1154,311,0,12,0,12,0,12,0,12,0,12,125,132,0,12,0,12,176,131,0,12,10,22,111,114,9,35,81,65,17,29,233,96,38,44,91,87,138,66,13,24,92,48,20,33,0,12,0,12
1500000US410670310054,410670310054,"Block Group 4, Census Tract 310.05, Washington County, Oregon",449,195,15,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,9,93,88,92,92,0,12,3,10,90,73,153,109,0,12,0,12,0,12
1500000US410670310061,410670310061,"Block Group 1, Census Tract 310.06, Washington County, Oregon",1473,272,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,56,88,0,12,263,140,70,75,25,33,330,158,80,57,538,172,93,71,0,12,5,8
1500000US410670310062,410670310062,"Block Group 2, Census Tract 310.06, Washington County, Oregon",598,120,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,73,47,23,37,23,34,133,70,62,43,174,92,85,57,0,12,6,11
1500000US410670310063,410670310063,"Block Group 3, Census Tract 310.06, Washington County, Oregon",900,170,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,43,0,12,0,12,0,12,0,12,0,12,0,12,154,66,0,12,117,70,143,95,154,103,239,99,13,20,7,12,0,12
1500000US410670310064,410670310064,"Block Group 4, Census Tract 310.06, Washington County, Oregon",1226,263,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,22,233,131,18,30,106,64,227,115,173,121,359,131,93,85,0,12,0,12
1500000US410670311001,410670311001,"Block Group 1, Census Tract 311, Washington County, Oregon",1480,217,80,58,0,12,0,12,0,12,0,12,50,78,9,15,10,15,30,32,21,33,0,12,9,17,16,20,14,19,32,24,251,96,137,80,75,37,196,72,83,64,328,102,112,69,18,20,9,15
1500000US410670311002,410670311002,"Block Group 2, Census Tract 311, Washington County, Oregon",576,157,16,26,0,12,5,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,21,13,19,0,12,98,59,3,6,28,26,144,66,27,24,163,79,36,29,0,12,24,26
1500000US410670312001,410670312001,"Block Group 1, Census Tract 312, Washington County, Oregon",1191,278,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,63,0,12,43,67,0,12,200,128,118,113,165,96,184,91,115,82,248,100,12,26,40,54,26,41
1500000US410670312002,410670312002,"Block Group 2, Census Tract 312, Washington County, Oregon",595,266,41,47,0,12,0,12,27,43,0,12,0,12,0,12,0,12,27,44,0,12,2,3,27,45,0,12,60,101,0,12,121,108,13,20,36,57,103,145,63,48,32,36,43,60,0,12,0,12
1500000US410670312003,410670312003,"Block Group 3, Census Tract 312, Washington County, Oregon",2159,332,102,124,0,12,16,24,0,12,0,12,0,12,14,22,29,26,0,12,13,22,0,12,0,12,18,30,105,95,20,32,364,166,146,126,97,92,420,184,151,107,558,171,59,72,12,21,35,47
1500000US410670312004,410670312004,"Block Group 4, Census Tract 312, Washington County, Oregon",1429,413,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,111,84,104,0,12,0,12,31,54,0,12,57,88,121,137,326,184,87,97,118,103,179,92,110,90,236,113,7,13,10,18,0,12
1500000US410670313001,410670313001,"Block Group 1, Census Tract 313, Washington County, Oregon",1211,351,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,87,76,0,12,17,27,0,12,0,12,0,12,46,77,385,204,15,25,45,42,174,118,90,81,304,146,37,35,0,12,0,12
1500000US410670313002,410670313002,"Block Group 2, Census Tract 313, Washington County, Oregon",1614,323,35,38,0,12,0,12,0,12,0,12,0,12,0,12,10,24,0,12,11,20,0,12,0,12,0,12,16,27,14,25,248,97,219,201,104,86,302,134,122,73,352,115,141,83,40,39,0,12
1500000US410670313003,410670313003,"Block Group 3, Census Tract 313, Washington County, Oregon",1166,400,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,128,151,82,90,12,24,47,78,16,29,43,85,0,12,165,113,140,179,0,12,109,91,91,79,217,88,100,95,16,26,0,12
1500000US410670313004,410670313004,"Block Group 4, Census Tract 313, Washington County, Oregon",1038,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,12,0,12,0,12,0,12,0,12,0,12,49,48,31,33,136,83,242,113,160,75,207,93,142,109,38,46,32,40
1500000US410670314021,410670314021,"Block Group 1, Census Tract 314.02, Washington County, Oregon",1202,284,196,125,0,12,9,16,0,12,0,12,36,50,0,12,44,46,29,43,0,12,44,52,57,52,38,58,27,44,16,23,210,100,85,57,77,45,66,54,120,64,127,67,6,14,15,22,0,12
1500000US410670314022,410670314022,"Block Group 2, Census Tract 314.02, Washington County, Oregon",941,194,40,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,138,106,25,32,65,56,127,80,104,73,212,85,133,78,97,60,0,12
1500000US410670314031,410670314031,"Block Group 1, Census Tract 314.03, Washington County, Oregon",769,198,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,41,0,12,0,12,11,17,211,166,41,46,79,50,171,106,24,22,146,71,25,24,7,12,9,14
1500000US410670314032,410670314032,"Block Group 2, Census Tract 314.03, Washington County, Oregon",1468,170,30,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12,25,39,17,30,33,31,38,46,6,10,220,84,37,29,64,41,291,86,121,54,413,119,105,56,38,36,8,13
1500000US410670314033,410670314033,"Block Group 3, Census Tract 314.03, Washington County, Oregon",1200,155,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,86,135,35,57,0,12,11,16,218,77,21,19,55,40,169,102,150,71,250,90,140,60,6,10,50,36
1500000US410670314041,410670314041,"Block Group 1, Census Tract 314.04, Washington County, Oregon",1151,159,2,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,34,0,12,10,17,0,12,2,6,0,12,0,12,190,91,26,26,135,64,107,65,207,80,348,131,92,70,0,12,0,12
1500000US410670314042,410670314042,"Block Group 2, Census Tract 314.04, Washington County, Oregon",433,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,24,0,12,0,12,10,16,5,10,8,15,80,50,58,34,121,48,102,70,19,21,8,13
1500000US410670314043,410670314043,"Block Group 3, Census Tract 314.04, Washington County, Oregon",1243,250,64,68,0,12,0,12,0,12,48,72,47,73,0,12,0,12,0,12,0,12,0,12,20,34,10,15,7,12,16,27,195,109,37,49,80,42,144,66,130,91,266,123,167,78,12,19,0,12
1500000US410670314044,410670314044,"Block Group 4, Census Tract 314.04, Washington County, Oregon",738,150,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,42,30,39,40,53,38,91,55,92,53,257,104,123,53,6,10,19,26
1500000US410670315041,410670315041,"Block Group 1, Census Tract 315.04, Washington County, Oregon",1144,190,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12,22,35,9,15,107,72,83,70,127,86,108,85,116,59,363,119,150,82,0,12,45,55
1500000US410670315042,410670315042,"Block Group 2, Census Tract 315.04, Washington County, Oregon",684,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,47,0,12,0,12,38,45,132,65,91,54,175,90,112,63,0,12,110,98
1500000US410670315043,410670315043,"Block Group 3, Census Tract 315.04, Washington County, Oregon",639,205,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,60,0,12,0,12,0,12,229,165,38,44,42,43,26,33,87,68,113,79,27,32,0,12,15,25
1500000US410670315044,410670315044,"Block Group 4, Census Tract 315.04, Washington County, Oregon",2010,214,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,31,187,86,40,42,165,97,424,148,114,74,653,155,222,99,104,65,60,55
1500000US410670315061,410670315061,"Block Group 1, Census Tract 315.06, Washington County, Oregon",1093,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,16,1,6,100,49,9,14,43,35,120,52,36,25,470,125,233,73,42,36,26,20
1500000US410670315062,410670315062,"Block Group 2, Census Tract 315.06, Washington County, Oregon",1589,151,37,45,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,37,48,7,10,0,12,161,68,101,65,90,52,281,91,132,56,455,124,180,66,75,53,24,18
